date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
412,1,4,3829049,268,297073,643,9054883,14642,2061,191,75576921,79861876,3087906,99760,18840,0,17,878849060,783,49,12,17,69870,7,352,12
11,1,2,1868670,9968,477387,335,89403262,20439,1818,493,57395772,4536929,4523121,99899,5681,1,45,772407105,143,29,10,4,25177,46,667,12
19,1,8,7265406,2462,484380,335,98772373,97779,1070,352,45024196,1000609,1036858,64618,17730,0,14,1288682977,312,23,15,13,52387,21,653,1
249,3,6,4813673,9460,162434,980,79703323,24583,164,145,52093756,75586387,46646816,90228,6997,0,52,677279465,612,25,6,14,5538,45,582,8
885,1,7,4755469,1015,86489,921,9789041,93885,1912,28,75492453,38659958,14782840,7986,9374,1,59,496357388,425,32,20,9,26509,10,369,11
883,0,6,9321425,9275,84664,888,90076232,79538,1707,22,87165553,46176221,32038286,78682,4132,0,12,66894212,941,39,7,18,8503,34,541,12
947,0,3,7551989,7984,178428,739,62978706,62014,312,102,10720429,77224233,68259018,42810,2453,1,7,363119818,958,35,10,3,4819,32,547,1
292,1,5,4335702,406,77597,146,20289665,19523,2730,116,48265667,54068115,52497609,99135,538,0,16,1295740252,507,31,20,16,41626,19,332,4
434,2,4,7974411,7384,268185,121,27183774,70543,563,207,71916635,59754065,5819789,86888,10615,0,58,1113220676,543,36,6,12,56340,44,715,19
308,1,3,2962732,6049,78209,80,44673241,85971,2242,107,3770038,71710053,18425771,60044,2303,0,18,158857380,727,45,18,13,32254,21,789,10
740,1,8,1992825,6169,258109,684,51747095,90629,2646,315,56764800,53283193,22975730,76509,16632,2,27,990240614,462,45,23,19,37168,9,320,14
735,1,6,3832978,7982,455170,665,53790980,76830,1747,105,23528652,78216888,37294620,52633,17775,1,70,971192799,198,41,17,12,19680,48,660,6
818,3,4,6152941,985,192941,661,69289986,45538,720,93,25799018,56723195,58954978,18501,18556,1,24,386310657,749,48,19,16,51810,22,450,12
320,2,5,4115811,4485,152131,374,5413199,47310,909,235,76074690,61835800,43625146,20866,1335,1,39,286645694,740,37,20,5,25914,10,424,7
739,1,9,8983212,8901,99864,569,11504817,10908,2650,444,95061808,45256043,60264560,18390,2259,1,92,221045824,252,20,9,16,5657,18,370,6
1025,2,0,3174108,2618,437938,62,46698209,57290,877,234,55624177,24508074,49844596,41256,6615,0,82,516568000,834,28,16,15,12420,30,304,8
190,1,3,2731638,6289,148620,503,9441105,53634,2250,206,55263768,67848760,18549034,39528,8691,2,25,1371101134,617,29,11,19,9864,25,743,9
887,2,9,264500,9603,408294,667,480177,12699,2976,289,15617257,10057810,4077216,27712,810,2,59,897451758,243,36,9,18,31075,31,618,7
314,3,5,2976031,6928,398635,448,49253721,66912,2998,128,62856148,38625970,23331858,5694,3713,1,66,995318469,655,47,8,6,5499,33,408,5
186,1,9,9027890,5368,166562,427,60212732,14255,1578,176,19571852,60624004,23999239,55214,3704,1,90,234687424,241,45,16,10,56647,6,626,12
998,0,7,6512427,4621,207158,867,65157247,79183,2466,106,64341939,61880663,23253662,84999,1210,2,54,479067142,272,26,20,18,63652,15,603,8
814,1,3,2903633,9677,115158,426,34076749,60282,2978,285,21896611,73183075,2879088,21662,14211,1,56,470785661,849,35,22,13,18139,37,287,4
848,1,2,5711813,7566,451976,420,20604778,58249,1103,348,50728391,54564134,894501,10,16098,2,88,453068287,930,39,13,10,34500,32,223,15
302,1,5,1940369,4670,423553,321,58500047,38176,742,336,61505835,67672261,57786828,37648,3745,0,5,1284246980,264,49,12,4,36815,4,685,14
899,1,7,3948242,7658,1468,912,48885318,8163,314,127,71354706,5902414,16465830,27515,10178,1,62,187040885,928,20,18,8,68965,15,667,17
313,2,9,8127125,1003,286453,679,35064229,54210,402,389,61845806,79389491,34490953,76382,17875,2,41,934107504,246,33,20,14,5527,46,797,11
349,2,2,1217060,7504,459560,165,3927888,71979,2551,127,72814459,11993301,50200937,47258,15816,1,90,1375580742,126,49,10,16,47083,43,113,6
110,1,1,1031519,2466,483499,596,2025676,78860,1775,75,6000715,74679938,22528208,60530,15620,1,96,1294103971,67,49,10,10,24857,33,478,17
998,2,3,9177960,1939,72255,956,12656740,21143,2612,174,76042003,57488348,32809226,28026,19432,1,17,633244555,249,29,15,3,35624,3,590,6
850,3,3,4678714,1635,258078,648,92923625,4920,2358,298,90825617,1778557,12350095,16982,13218,2,28,406941626,391,20,13,13,15975,30,507,13
95,1,3,8109698,9890,344043,460,55535401,82911,2015,71,20873141,3526814,67965924,17207,19318,0,27,33088508,928,37,19,18,12056,0,597,4
212,1,9,1390281,8095,28718,458,13983694,37996,1823,324,14225007,51228652,11074271,57028,6110,2,10,212016014,249,46,15,11,17806,33,196,12
377,1,2,3941106,6265,225409,188,52484952,11748,136,431,85009304,18771777,37824051,37985,1817,1,48,312446995,371,29,7,18,5917,36,101,16
797,0,8,2322466,1895,239967,463,40070281,94071,2604,146,13821427,56150754,15143332,39854,6613,2,51,358777320,736,48,8,9,20188,24,165,11
123,3,6,7778748,6524,168913,911,42030609,81251,1250,225,94968906,27781320,22377890,77842,4319,1,57,1079151455,309,29,23,18,48634,0,366,9
199,1,2,8099932,1073,466764,378,24977147,47252,1667,114,17114837,50755465,69608542,65848,17659,1,66,914161319,687,38,9,16,45952,33,330,19
433,2,5,1851317,5184,214637,1,68093995,63179,56,180,24696819,68125933,37925912,72207,7231,2,6,513613998,437,41,6,19,39260,40,711,1
1015,3,1,1946830,2402,439876,617,55208084,6450,2812,10,12122477,77222672,33123317,23084,11214,0,62,480536562,204,30,19,16,1026,29,158,7
613,0,4,2614150,4895,368697,363,4879154,52756,2711,476,44584481,29927268,14293853,35260,2877,2,91,439446252,736,30,18,8,9678,35,409,18
337,0,0,7238987,7331,312425,71,98620950,50235,1612,207,83888780,23220802,12378332,42905,4087,0,45,381208734,36,34,17,18,59157,4,770,13
923,1,4,9957168,9343,375595,426,48104684,90546,1743,394,53364389,54345465,29652170,16614,1147,0,10,1295367040,299,45,15,14,19749,35,452,11
943,3,3,4660061,1956,247113,637,24718528,20,2133,71,54983051,61707340,66018290,52892,15941,1,8,1193054715,362,23,24,5,63941,30,192,13
85,1,4,2605214,7023,262911,169,13916952,80253,780,406,92130534,18092957,17156019,10864,16621,0,28,646680172,463,38,7,3,61343,16,303,7
979,2,1,7923641,3907,397111,204,91568227,9664,648,430,3030490,18147067,16355670,48114,18506,2,75,743823457,683,40,15,9,11689,34,538,2
537,0,8,2229180,807,58026,824,11730096,66635,2020,357,12832038,48408988,45920224,15224,7609,2,26,696417042,464,36,16,16,62972,32,108,6
5,1,5,9384451,8378,380286,336,62177709,23225,287,451,37432140,50858567,34224204,47462,9737,0,81,808496586,598,48,5,13,44320,29,777,7
135,2,2,4188891,4827,42968,998,55537017,68173,1362,83,10349994,2465696,5010114,43,3983,0,81,1089172768,599,38,13,11,44489,9,496,10
353,1,6,9014653,4524,171169,471,82334970,85333,1456,238,34894695,46185018,865012,40300,12555,1,45,1075774279,379,39,20,3,59834,14,592,8
235,2,3,4031419,9499,408548,194,90248373,40225,1129,310,59542618,5269724,53732546,24476,8134,2,30,1015651180,934,37,14,10,28948,49,449,10
140,0,3,4495511,2284,145693,669,946424,10807,520,298,21930098,43063452,68844109,27500,5606,2,59,285136903,956,41,22,5,51733,21,770,4
195,1,6,1424945,5313,76870,652,96688803,83274,1056,430,66813086,59759796,65669507,93805,18007,0,81,980328225,586,24,17,10,47075,2,512,4
171,0,6,9780146,757,18174,274,34194500,6402,1004,107,69397761,16619220,60250748,56430,11918,2,6,366072487,80,46,20,19,54234,44,563,7
996,1,3,2363999,4887,386501,6,43803064,4521,1476,87,21000564,57414898,17037452,19841,15813,1,95,1156126234,496,21,21,17,46553,8,702,10
281,0,0,9109096,3854,361333,904,15695202,63165,2023,126,726844,62387371,13765946,60293,12093,1,64,902980380,192,39,18,8,6523,20,703,7
713,0,8,4790691,3558,40502,978,68481106,8382,2908,445,59735863,74970614,51582272,38152,17106,0,39,948306829,488,38,19,13,21197,13,119,11
703,2,9,8807673,9772,298818,565,20441391,15065,414,470,62373603,15426412,67741464,96467,1095,1,50,555299809,196,26,18,11,65854,48,298,6
80,1,5,4225889,961,37260,615,90037288,85470,2610,284,32210047,13285645,41491691,5615,17379,1,38,337569644,706,21,16,5,16416,18,272,4
830,1,5,9852415,3847,435714,853,30352724,14425,837,250,6375181,54710295,59202250,93497,16076,1,41,1163340986,89,24,16,19,33585,35,104,17
140,1,1,3092195,6726,198681,849,18798364,13111,1780,302,47143181,41228784,29534664,98049,4661,2,59,891746340,953,28,8,10,25628,29,713,4
782,2,1,289102,3575,180536,572,68270539,40799,1623,308,94659996,60330176,16635485,87426,16181,1,6,1017693171,203,46,21,11,6954,2,321,19
284,2,8,9725345,9067,71805,598,89805422,53257,1659,85,47118544,75878789,8442620,26870,17376,1,17,66784201,664,45,11,14,13502,19,342,19
51,1,6,9479413,2418,195991,769,4037589,61177,2177,343,69827889,40421872,65670210,52790,19167,1,22,329030941,917,21,15,6,20780,19,169,14
388,0,0,4443778,4198,259636,177,50072428,81046,1132,226,3167422,78812099,60248573,45876,10087,0,40,745143057,255,28,9,6,32968,49,792,10
216,0,1,8043756,1001,185541,241,2727427,37851,946,258,9088356,34356005,34081472,44327,5682,1,37,316750224,934,46,18,6,61342,40,678,16
685,0,2,4162065,5244,17194,202,88660005,8816,2548,15,94208456,74344576,42413835,43302,5961,1,72,1398452810,394,27,24,9,36577,42,500,17
218,1,2,260116,7119,157883,542,58412498,77853,644,382,98779584,1137660,7323061,90282,5204,0,25,975520535,960,49,21,6,45981,15,640,14
288,2,4,6086368,4066,334521,800,32684027,2175,508,417,33411065,62864926,48815781,29836,7552,1,5,767389411,971,27,17,18,30390,16,643,2
761,2,3,4214279,2845,130864,461,53142506,11341,34,309,54724422,49653685,15685628,9831,16468,2,5,49133856,196,42,16,15,61034,25,559,1
610,2,1,1257949,9673,43723,79,63566220,63908,610,374,62408458,39970006,57732274,33384,7084,1,1,141113141,832,32,14,18,46720,31,221,4
29,2,3,7537165,8849,231408,522,56306369,25654,1532,261,64648041,18024734,34442478,98543,11080,2,3,881937617,201,24,9,17,7253,36,604,4
371,2,7,3850241,5316,468451,416,71697690,60895,1598,309,70496722,59114239,18911816,39222,12879,1,85,406094078,234,27,11,14,33947,41,498,4
1024,1,4,5538166,422,242113,765,2692207,59696,752,197,92581223,78609308,29575506,94605,19163,2,69,371702849,93,40,13,7,58079,43,606,10
623,0,7,388076,6715,76298,383,36805492,57889,203,395,28417410,70019440,41337205,42816,6055,1,99,1324424036,164,30,23,13,51622,1,480,10
131,1,3,4884797,4266,59238,390,24785815,87144,2246,234,56041599,41285076,52772690,41882,2669,2,2,146845331,635,38,13,6,63466,39,769,14
924,0,4,5540070,7549,259425,895,71081450,83115,2281,340,26580743,58749826,37651693,54039,12028,1,84,246178298,454,26,16,5,16709,30,538,4
393,1,1,6491878,6316,105433,798,99097768,30194,2995,310,13546204,16985561,64167377,63346,1008,0,69,40395385,793,33,23,13,68424,26,501,2
268,1,4,1960826,2710,107092,687,17152560,34837,2705,351,26767089,59364115,42082424,51056,18748,2,64,78730642,338,35,15,13,20670,31,689,13
846,0,1,2844664,8644,264291,125,7022982,68894,2780,392,5864932,77680750,58281733,17196,15523,2,35,1239267391,968,32,10,5,4462,44,365,10
47,1,5,2613275,8069,229991,493,47466320,84358,2386,256,17360115,17291068,1837892,4999,12539,2,37,1272869033,59,25,12,8,35201,27,321,13
827,1,3,1378369,1657,492467,46,86739037,41576,1839,406,72021896,77394060,45633578,24026,2199,1,84,381520243,72,33,12,4,8613,8,452,8
814,1,1,2090212,2541,300589,717,85435576,19727,365,248,96703883,17453134,13637111,1730,9551,1,71,363141002,704,40,19,15,48010,21,509,15
319,1,8,5230852,6763,184875,475,67405727,34579,1859,478,27786468,60283934,16002244,58175,17293,0,67,293548172,888,48,10,19,63138,46,254,13
543,0,5,4171774,3075,192180,948,62695433,96554,161,376,84705647,24411651,13641722,68960,3439,0,3,512517640,797,43,19,15,64572,40,577,13
634,2,1,152999,3164,106170,618,94418544,16555,2648,85,78731321,21744124,41089114,62834,5882,2,18,67354500,494,24,22,17,42885,10,661,1
475,1,4,4542923,2053,395229,463,9206053,53294,1426,414,25279768,25580490,42163748,38830,19297,1,96,94205713,276,28,11,11,37933,35,504,17
372,0,1,8449975,8479,347761,786,98909279,49777,2108,275,35908140,62709365,60602169,95252,4695,2,45,1097732391,23,22,7,4,69585,12,466,8
942,1,7,9141923,5737,213482,848,41752154,5906,152,492,35241061,66631165,36569470,96762,1006,1,78,512836449,514,24,17,15,40980,17,306,3
609,2,8,4600108,3217,315646,122,34944500,40751,1583,359,94435375,11267983,25725097,67743,7114,2,38,210808597,480,27,12,7,64994,23,736,15
350,1,5,2854190,1447,117116,473,227884,69599,888,42,8796721,55911794,4021357,78567,11244,1,76,989822959,350,25,15,9,64245,22,628,10
273,0,7,1284382,6009,299899,133,70527796,74180,839,197,19253840,49152286,10547350,28008,17527,1,11,539092640,582,26,17,14,20976,1,436,1
201,2,5,7196042,607,139805,618,66533096,73678,1165,258,75989050,75435183,17215918,95020,7552,1,4,243047224,731,26,13,18,1948,38,561,15
260,1,7,3853321,4552,271623,816,7340096,31644,2,419,88547430,57113830,58841538,68904,14027,2,46,951173174,703,29,23,11,31302,42,335,9
793,0,2,2654837,1764,75361,840,82714087,33521,1398,364,44962203,42221571,3856406,87391,1224,2,59,185050396,270,23,12,19,60434,26,141,15
107,0,0,7684365,9417,152376,561,4507371,11564,1440,184,4047633,33576751,35823593,67763,4495,1,32,1279597644,589,28,11,11,58693,8,242,15
810,2,5,1042377,9427,428910,848,67188427,70640,2580,326,55472310,11141531,48724401,48522,12441,1,71,712563968,157,40,22,5,42653,12,155,2
499,0,3,4577033,9221,124232,606,52529504,27299,1350,288,7453088,50090233,1321663,65124,181,1,49,743067910,130,27,7,11,11809,6,455,12
263,1,3,6105931,2671,367730,779,79559789,47958,1078,63,35303273,28921487,26212549,30322,12812,1,92,1137040707,787,25,7,17,8423,8,535,7
907,1,2,3257181,6519,81171,22,68482271,56078,2988,117,4274174,44938726,3085997,12817,7450,2,8,886174847,696,22,23,12,66873,43,366,11
652,1,8,5262696,3962,376295,565,86020723,13421,1715,170,65096078,28065112,62967439,46474,2945,1,6,623334793,770,34,9,15,30076,24,471,2
625,1,0,5154048,3177,86296,885,28014885,88747,1409,97,77718460,59647869,36653537,47130,10939,1,90,758410535,160,45,7,12,45723,5,159,12
236,2,2,923780,3722,140562,765,96279963,11202,1467,75,71809802,59180364,27985074,13226,10072,1,66,448444706,915,21,15,12,63504,12,638,15
984,1,5,8361735,4906,152324,964,95767338,42185,2415,29,50314915,78848157,54121316,31157,11794,1,67,189884982,141,36,5,7,61022,47,122,19
443,1,8,1942811,7263,498506,234,23991957,3685,1015,436,71395982,50742848,23788042,86300,8846,2,2,1290844902,871,39,17,6,40116,25,544,7
901,2,0,6507640,5054,137934,995,34624456,90197,1163,144,97863997,53909066,48505145,83740,3686,1,93,1378336570,358,37,14,7,34665,25,403,3
980,1,4,298090,9667,241535,58,29865521,42637,2274,145,36402991,30888913,57954322,188,18672,0,77,855832313,114,46,17,10,51732,26,228,7
699,1,1,8705956,808,332103,163,34917702,18366,207,103,49323257,59782381,17409183,95933,19215,2,76,406141752,293,45,10,16,25125,5,466,1
16,1,2,5425838,9170,403666,770,7914614,24276,2590,237,70843278,7323800,66564913,9414,10427,1,91,136524111,189,21,23,17,44151,48,646,8
331,1,2,9714891,725,318166,825,23353262,80946,1288,257,81748464,24152812,53100665,6746,19632,1,57,915837466,495,30,10,5,2597,4,389,18
101,0,5,8480932,7701,258970,215,4534027,48239,1750,104,69707094,27011905,44964299,14331,9392,0,39,1069429651,950,40,17,12,57877,35,357,4
864,2,1,2320688,1216,324135,182,23810421,75214,2280,304,90274218,42998898,51842658,76790,10654,0,48,1167585277,334,48,23,10,69864,2,199,10
552,2,5,1805808,4051,171999,568,902111,24575,785,361,69363515,16489255,42990149,75753,17409,1,77,683392713,615,44,13,12,66874,22,516,11
737,0,8,9709175,2197,231449,656,32592471,41401,2667,186,65591535,44756698,27669652,81119,4412,1,76,512658092,892,25,8,14,25832,44,679,4
696,1,6,4220459,2806,481306,934,52446901,41230,2946,292,85044282,28723957,43307033,37380,13307,1,60,375590269,633,28,6,7,37645,38,492,7
209,0,7,4536119,8970,311997,89,58346972,79424,1463,251,43367950,4517940,48575735,34318,8559,1,21,1054751712,368,42,24,18,17298,16,215,18
699,2,3,4015470,972,31826,963,24556117,82263,2814,97,89598748,76458701,49634530,15800,4650,0,81,1083046889,990,34,20,18,21906,27,562,6
70,1,3,4654798,5634,305023,310,4810073,68617,3,365,17496266,37377754,67450778,95748,10844,0,64,38091245,195,36,23,4,32556,8,121,13
810,1,8,3622138,7483,188337,556,57201194,23021,2681,400,35927788,6511810,18787953,27492,17633,0,22,653192746,528,38,18,14,52548,47,686,3
840,0,9,937841,2123,72361,971,88291389,9449,915,324,62309841,45647152,43996992,98128,2983,1,48,326652304,798,23,11,3,2233,35,745,13
995,3,9,9955661,8790,240028,256,45770490,15657,918,161,78787879,31456962,9946206,5233,4575,1,99,562510600,10,45,7,3,28170,18,517,6
247,3,4,8061896,224,340134,532,1621706,35059,665,463,74418462,27275212,42252836,22019,4109,2,32,76826279,705,45,23,19,39398,15,717,5
885,2,1,2843940,9032,351931,978,88127923,1532,938,227,36239432,24693080,34255533,11447,14363,1,11,1254366217,273,34,14,14,15847,11,159,3
106,2,0,3932441,1814,217256,532,98076573,50805,622,132,76741333,73687040,66925516,79572,12429,1,2,214722078,178,38,12,8,6415,39,259,1
99,0,5,1207068,1106,40736,51,11458860,81551,2718,204,6905354,6422694,52505644,10998,16973,1,18,1278513118,281,39,16,14,38230,21,322,19
643,2,9,4364406,124,286674,337,19291600,37756,2696,346,96661840,56768828,33157754,32801,1782,1,18,284026833,967,25,7,17,45008,16,641,8
76,0,0,8782882,3246,209124,170,64150408,71880,276,422,5422816,14044342,36018672,24871,9399,2,85,988895173,893,23,11,17,45229,45,438,15
740,1,7,1386980,2931,178130,947,7814516,74642,410,178,98074826,49238980,15420551,27076,4412,2,15,319969193,221,20,17,3,25604,7,343,18
693,1,7,1208052,2971,106080,66,16183143,34206,2573,116,89620710,69745537,7889602,93688,14739,0,86,1332848625,125,47,7,16,17377,13,210,4
262,0,5,7500960,2017,467310,624,27391898,52168,1195,313,19913607,54055184,62848048,1429,15087,1,8,1264701374,370,30,7,17,16206,17,667,17
897,0,4,3040267,7415,336399,299,11880882,75188,479,460,12217906,27489948,29832799,10381,14598,1,90,242392746,596,22,15,13,3796,12,114,14
257,0,1,9685684,2415,135958,671,72657495,24550,1507,91,92727939,46348660,16218091,1987,10616,2,25,920369495,868,33,17,11,13743,29,336,11
483,1,6,1180887,3096,388742,777,24276941,6389,1246,401,37760419,26313603,49170392,94855,4680,1,61,1200765444,966,22,8,4,57483,30,269,16
335,1,4,4439850,1609,224793,831,24131071,87897,641,238,36572050,78228671,44721725,88191,470,0,15,463015003,753,22,5,7,1210,2,190,3
1013,2,1,7536765,717,118623,231,59799818,35847,2172,399,59607319,24317268,4457514,19266,12101,1,39,1134137081,603,34,24,11,4028,7,220,6
697,1,8,1896220,3561,299531,974,19521338,79239,1882,252,26932008,43466315,45050607,59053,4827,1,8,1022508753,150,35,5,17,9764,9,445,3
632,1,2,3138744,9208,152647,836,12045455,18642,266,188,52655408,3581123,9166943,77425,5067,2,57,410998083,83,37,5,16,29996,3,398,18
704,0,9,8535078,6782,112260,67,37091229,36509,2779,348,46625233,14950344,1107994,48477,10286,2,34,1276041663,600,39,11,11,24027,6,462,2
596,0,7,6935774,1048,432859,505,10737236,79417,1661,450,75139808,5996903,57406275,1547,2994,0,85,1361945257,543,40,9,16,13270,11,609,19
1023,1,3,1367223,9549,403316,27,40953235,49237,733,160,79541421,55355383,17893246,49614,19513,2,18,1066317791,847,32,16,16,8655,17,724,3
234,0,1,9443754,8307,453572,948,6278609,15414,589,230,47940387,68974924,15975727,55859,17697,2,27,498348306,329,39,22,12,65781,39,182,13
732,0,0,2428081,7905,401072,627,75275435,63176,388,114,49723638,29024589,62594328,54457,11070,2,17,448335772,49,29,14,6,63876,10,157,13
458,2,7,4273445,9993,431385,50,3728904,79865,1274,91,75823181,54278660,45276351,98817,7934,2,56,842897440,429,33,20,8,54261,33,324,18
